timestamp,Numero de pasajeros,Eventos especiales,Dia de la semana,Flujo de personas,Flujo de choferes,Clima
2024-05-04 07:45:00,2,0,5,4,8,0
2024-05-04 08:00:00,0,0,5,3,9,0
2024-05-04 08:15:00,0,0,5,3,9,0
2024-05-04 08:30:00,0,0,5,4,11,0
2024-05-04 08:45:00,0,0,5,7,11,0
2024-05-04 09:00:00,0,0,5,7,10,0
2024-05-04 09:15:00,0,0,5,6,10,0
2024-05-04 09:30:00,0,0,5,7,11,0
2024-05-04 09:45:00,0,0,5,7,11,0
2024-05-04 10:00:00,0,0,5,8,12,0
2024-05-04 10:15:00,4,0,5,8,4,0
2024-05-04 10:30:00,9,0,5,11,4,0
2024-05-04 10:45:00,9,0,5,13,4,0
2024-05-04 11:00:00,12,0,5,20,5,0
2024-05-04 11:15:00,7,0,5,15,5,0
2024-05-04 11:30:00,7,0,5,19,5,0
2024-05-04 11:45:00,5,0,5,12,5,0
2024-05-04 12:00:00,0,0,5,10,6,0
2024-05-04 12:15:00,0,0,5,6,7,0
2024-05-04 12:30:00,0,0,5,6,8,0
2024-05-04 12:45:00,0,0,5,6,8,0
2024-05-04 13:00:00,0,0,5,7,8,0
2024-05-04 13:15:00,4,0,5,9,8,0
2024-05-04 13:30:00,8,0,5,12,3,0
2024-05-04 13:45:00,8,0,5,12,3,0
2024-05-04 14:00:00,12,0,5,15,3,0
2024-05-04 14:15:00,17,0,5,18,5,0
2024-05-04 14:30:00,17,0,5,21,6,0
2024-05-04 14:45:00,11,0,5,16,6,0
2024-05-04 15:00:00,11,0,5,15,6,0
2024-05-04 15:15:00,11,0,5,15,6,0
2024-05-04 15:30:00,10,0,5,14,6,0
2024-05-04 15:45:00,14,0,5,16,6,0
2024-05-04 16:00:00,14,0,5,16,8,0
2024-05-04 16:15:00,0,0,5,9,8,0
2024-05-04 16:30:00,0,0,5,7,6,0
2024-05-04 16:45:00,0,0,5,7,6,0
2024-05-04 17:00:00,0,0,5,5,7,0
2024-05-04 17:15:00,3,0,5,8,4,0
2024-05-04 17:30:00,7,0,5,9,8,0
2024-05-04 17:45:00,6,0,5,7,8,0
2024-05-04 18:00:00,10,0,5,12,9,0
2024-05-04 18:15:00,11,0,5,13,12,0
2024-05-04 18:30:00,10,0,5,13,12,0
2024-05-04 18:45:00,10,0,5,12,9,0
2024-05-04 19:00:00,9,0,5,14,8,0
2024-05-04 19:15:00,6,0,5,9,9,0
2024-05-04 19:30:00,7,0,5,11,8,0
2024-05-04 19:45:00,7,0,5,11,8,0
2024-05-04 20:00:00,8,0,5,12,8,0
2024-05-04 20:15:00,7,0,5,10,7,0
2024-05-04 20:30:00,5,0,5,8,7,0
2024-05-04 20:45:00,3,0,5,7,6,0
2024-05-04 21:00:00,1,0,5,6,6,0
2024-05-04 21:15:00,0,0,5,6,7,0
2024-05-04 21:30:00,0,0,5,6,5,0
2024-05-04 21:45:00,0,0,5,5,6,0
2024-05-04 22:00:00,0,0,5,5,6,0
2024-05-04 22:15:00,0,0,5,4,6,0
2024-05-04 22:30:00,0,0,5,4,2,0
2024-05-04 22:45:00,0,0,5,4,2,0
2024-05-04 23:00:00,0,0,5,3,1,0
2024-05-04 23:15:00,0,0,5,1,0,0
2024-05-04 23:30:00,0,0,5,1,0,0
2024-05-04 23:45:00,0,0,5,0,0,0
2024-05-04 00:00:00,0,0,5,0,0,0
2024-05-05 06:00:00,0,0,6,0,0,0
2024-05-05 06:15:00,0,0,6,0,0,0
2024-05-05 06:30:00,0,0,6,0,1,0
2024-05-05 06:45:00,0,0,6,2,2,0
2024-05-05 07:00:00,0,0,6,3,2,0
2024-05-05 07:15:00,0,0,6,4,4,0
2024-05-05 07:30:00,0,0,6,5,5,0
2024-05-05 07:45:00,0,0,6,5,5,0
2024-05-05 08:00:00,0,0,6,5,7,0
2024-05-05 08:15:00,0,0,6,7,7,0
2024-05-05 08:30:00,0,0,6,8,9,0
2024-05-05 08:45:00,0,0,6,8,11,0
2024-05-05 09:00:00,0,0,6,3,11,0
2024-05-05 09:15:00,0,0,6,3,11,0
2024-05-05 09:30:00,0,0,6,6,11,0
2024-05-05 09:45:00,2,0,6,7,10,0
2024-05-05 10:00:00,5,0,6,8,11,0
2024-05-05 10:15:00,5,0,6,10,11,0
2024-05-05 10:30:00,10,0,6,13,12,0
2024-05-05 10:45:00,11,0,6,13,8,0
2024-05-05 11:00:00,9,0,6,12,6,0
2024-05-05 11:15:00,6,0,6,12,6,0
2024-05-05 11:30:00,6,0,6,11,5,0
2024-05-05 11:45:00,8,0,6,13,5,0
2024-05-05 12:00:00,0,0,6,10,7,0
2024-05-05 12:15:00,0,0,6,6,7,0
2024-05-05 12:30:00,0,0,6,6,5,0
2024-05-05 12:45:00,0,0,6,6,6,0
2024-05-05 13:00:00,0,0,6,6,7,0
2024-05-05 13:15:00,2,0,6,7,7,0
2024-05-05 13:30:00,5,0,6,9,7,0
2024-05-05 13:45:00,6,0,6,9,6,0
2024-05-05 14:00:00,4,0,6,10,6,0
2024-05-05 14:15:00,5,0,6,15,6,0
2024-05-05 14:30:00,11,0,6,13,6,0
2024-05-05 14:45:00,12,0,6,15,5,0
2024-05-05 15:00:00,10,0,6,11,5,0
2024-05-05 15:15:00,11,0,6,10,5,0
2024-05-05 15:30:00,10,0,6,10,5,0
2024-05-05 15:45:00,11,0,6,13,5,0
2024-05-05 16:00:00,7,0,6,16,6,0
2024-05-05 16:15:00,0,0,6,8,5,0
2024-05-05 16:30:00,0,0,6,6,5,0
2024-05-05 16:45:00,0,0,6,5,5,0
2024-05-05 17:00:00,0,0,6,4,5,0
2024-05-05 17:15:00,5,0,6,4,5,0
2024-05-05 17:30:00,4,0,6,6,8,0
2024-05-05 17:45:00,3,0,6,6,8,0
2024-05-05 18:00:00,7,0,6,10,8,0
2024-05-05 18:15:00,8,0,6,11,8,0
2024-05-05 18:30:00,9,0,6,12,8,0
2024-05-05 18:45:00,11,0,6,13,9,0
2024-05-05 19:00:00,9,0,6,12,10,0
2024-05-05 19:15:00,11,0,6,13,11,0
2024-05-05 19:30:00,10,0,6,12,10,0
2024-05-05 19:45:00,8,0,6,12,9,0
2024-05-05 20:00:00,6,0,6,8,4,0
2024-05-05 20:15:00,4,0,6,9,5,0
2024-05-05 20:30:00,4,0,6,9,5,0
2024-05-05 20:45:00,4,0,6,7,5,0
2024-05-05 21:00:00,0,0,6,6,4,0
2024-05-05 21:15:00,0,0,6,4,3,0
2024-05-05 21:30:00,0,0,6,4,3,0
2024-05-05 21:45:00,0,0,6,5,2,0
2024-05-05 22:00:00,0,0,6,4,2,0
2024-05-05 22:15:00,0,0,6,5,1,0
2024-05-05 22:30:00,0,0,6,2,1,0
2024-05-05 22:45:00,0,0,6,1,1,0
2024-05-05 23:00:00,0,0,6,0,0,0
2024-05-05 23:15:00,0,0,6,0,0,0
2024-05-05 23:30:00,0,0,6,0,0,0
2024-05-05 23:45:00,0,0,6,0,0,0
2024-05-05 00:00:00,0,0,6,0,0,0
2024-05-06 06:00:00,2,0,0,6,2,0
2024-05-06 06:15:00,2,0,0,4,2,0
2024-05-06 06:30:00,0,0,0,4,3,0
2024-05-06 06:45:00,0,0,0,5,5,0
2024-05-06 07:00:00,4,0,0,4,11,0
2024-05-06 07:15:00,15,0,0,17,11,0
2024-05-06 07:30:00,0,0,0,19,11,0
2024-05-06 07:45:00,0,0,0,6,16,0
2024-05-06 08:00:00,0,0,0,4,15,0
2024-05-06 08:15:00,0,0,0,4,8,0
2024-05-06 08:30:00,0,0,0,8,9,0
2024-05-06 08:45:00,0,0,0,16,10,0
2024-05-06 09:00:00,3,0,0,16,13,0
2024-05-06 09:15:00,2,0,0,16,15,0
2024-05-06 09:30:00,3,0,0,15,12,0
2024-05-06 09:45:00,0,0,0,15,10,0
2024-05-06 10:00:00,2,0,0,15,13,0
2024-05-06 10:15:00,2,0,0,15,9,0
2024-05-06 10:30:00,0,0,0,20,3,0
2024-05-06 10:45:00,0,0,0,20,5,0
2024-05-06 11:00:00,11,0,0,20,12,0
2024-05-06 11:15:00,5,0,0,20,14,0
2024-05-06 11:30:00,0,0,0,22,16,0
2024-05-06 11:45:00,3,0,0,22,12,0
2024-05-06 12:00:00,0,0,0,22,3,0
2024-05-06 12:15:00,0,0,0,15,5,0
2024-05-06 12:30:00,5,0,0,15,6,0
2024-05-06 12:45:00,8,0,0,15,9,0
2024-05-06 13:00:00,13,0,0,24,6,0
2024-05-06 13:15:00,12,0,0,24,7,0
2024-05-06 13:30:00,14,0,0,24,7,0
2024-05-06 13:45:00,13,0,0,24,12,0
2024-05-06 14:00:00,10,0,0,22,12,0
2024-05-06 14:15:00,3,0,0,12,15,0
2024-05-06 14:30:00,0,0,0,12,11,0
2024-05-06 14:45:00,0,0,0,12,10,0
2024-05-06 15:00:00,0,0,0,14,10,0
2024-05-06 15:15:00,0,0,0,12,10,0
2024-05-06 15:30:00,0,0,0,12,8,0
2024-05-06 15:45:00,0,0,0,13,8,0
2024-05-06 16:00:00,0,0,0,13,11,0
2024-05-06 16:15:00,7,0,0,11,11,0
2024-05-06 16:30:00,8,0,0,12,11,0
2024-05-06 16:45:00,6,0,0,11,7,0
2024-05-06 17:00:00,4,0,0,11,12,0
2024-05-06 17:15:00,0,0,0,11,12,0
2024-05-06 17:30:00,0,0,0,11,12,0
2024-05-06 17:45:00,0,0,0,12,13,0
2024-05-06 18:00:00,0,0,0,11,15,0
2024-05-06 18:15:00,0,0,0,11,12,0
2024-05-06 18:30:00,0,0,0,11,10,0
2024-05-06 18:45:00,15,0,0,30,3,0
2024-05-06 19:00:00,20,0,0,30,5,0
2024-05-06 19:15:00,10,0,0,25,11,0
2024-05-06 19:30:00,0,0,0,30,18,0
2024-05-06 19:45:00,0,0,0,20,10,0
2024-05-06 20:00:00,29,0,0,50,4,0
2024-05-06 20:15:00,15,0,0,40,4,0
2024-05-06 20:30:00,13,0,0,35,4,0
2024-05-06 20:45:00,0,0,0,35,12,0
2024-05-06 21:00:00,0,0,0,35,21,0
2024-05-06 21:15:00,0,0,0,40,24,0
2024-05-06 21:30:00,0,0,0,38,10,0
2024-05-06 21:45:00,14,0,0,35,4,0
2024-05-06 22:00:00,10,0,0,30,5,0
2024-05-06 22:15:00,22,0,0,30,5,0
2024-05-06 22:30:00,19,0,0,30,5,0
2024-05-06 22:45:00,7,0,0,20,4,0
2024-05-06 23:00:00,1,0,0,15,4,0
2024-05-06 23:15:00,0,0,0,10,2,0
2024-05-06 23:30:00,0,0,0,6,2,0
2024-05-06 23:45:00,0,0,0,5,1,0
2024-05-06 00:00:00,0,0,0,2,0,0
2024-05-07 06:00:00,2,0,1,4,2,0
2024-05-07 06:15:00,3,0,1,3,2,0
2024-05-07 06:30:00,0,0,1,6,4,0
2024-05-07 06:45:00,0,0,1,8,4,0
2024-05-07 07:00:00,0,0,1,12,4,0
2024-05-07 07:15:00,0,0,1,8,5,0
2024-05-07 07:30:00,1,0,1,8,6,0
2024-05-07 07:45:00,3,0,1,10,8,0
2024-05-07 08:00:00,0,0,1,10,6,0
2024-05-07 08:15:00,11,0,1,22,3,0
2024-05-07 08:30:00,0,0,1,16,10,0
2024-05-07 08:45:00,3,0,1,14,8,0
2024-05-07 09:00:00,9,0,1,14,5,0
2024-05-07 09:15:00,9,0,1,12,4,0
2024-05-07 09:30:00,2,0,1,13,15,0
2024-05-07 09:45:00,0,0,1,13,14,0
2024-05-07 10:00:00,0,0,1,11,5,0
2024-05-07 10:15:00,10,0,1,11,5,0
2024-05-07 10:30:00,0,0,1,16,9,0
2024-05-07 10:45:00,0,0,1,12,6,0
2024-05-07 11:00:00,8,0,1,12,4,0
2024-05-07 11:15:00,4,0,1,12,4,0
2024-05-07 11:30:00,0,0,1,15,9,0
2024-05-07 11:45:00,0,0,1,18,11,0
2024-05-07 12:00:00,0,0,1,20,12,0
2024-05-07 12:15:00,0,0,1,20,14,0
2024-05-07 12:30:00,4,0,1,25,11,0
2024-05-07 12:45:00,3,0,1,25,17,0
2024-05-07 13:00:00,2,0,1,25,17,0
2024-05-07 13:15:00,4,0,1,28,14,0
2024-05-07 13:30:00,9,0,1,30,14,0
2024-05-07 13:45:00,13,0,1,25,11,0
2024-05-07 14:00:00,0,0,1,22,14,0
2024-05-07 14:15:00,0,0,1,13,17,0
2024-05-07 14:30:00,0,0,1,13,15,0
2024-05-07 14:45:00,0,0,1,11,9,0
2024-05-07 15:00:00,0,0,1,11,6,0
2024-05-07 15:15:00,0,0,1,12,4,0
2024-05-07 15:30:00,1,0,1,12,11,0
2024-05-07 15:45:00,5,0,1,13,9,0
2024-05-07 16:00:00,2,0,1,11,9,0
2024-05-07 16:15:00,0,0,1,11,7,0
2024-05-07 16:30:00,0,0,1,12,4,0
2024-05-07 16:45:00,6,0,1,12,3,0
2024-05-07 17:00:00,4,0,1,11,3,0
2024-05-07 17:15:00,2,0,1,11,6,0
2024-05-07 17:30:00,2,0,1,10,11,0
2024-05-07 17:45:00,0,0,1,12,11,0
2024-05-07 18:00:00,0,0,1,22,15,0
2024-05-07 18:15:00,0,0,1,22,14,0
2024-05-07 18:30:00,0,0,1,22,11,0
2024-05-07 18:45:00,0,0,1,22,9,0
2024-05-07 19:00:00,3,0,1,17,13,0
2024-05-07 19:15:00,2,0,1,22,16,0
2024-05-07 19:30:00,6,0,1,30,16,0
2024-05-07 19:45:00,12,0,1,35,6,0
2024-05-07 20:00:00,15,0,1,27,3,0
2024-05-07 20:15:00,2,0,1,26,2,0
2024-05-07 20:30:00,0,0,1,19,2,0
2024-05-07 20:45:00,0,0,1,19,14,0
2024-05-07 21:00:00,0,0,1,28,20,0
2024-05-07 21:15:00,5,0,1,35,22,0
2024-05-07 21:30:00,15,0,1,29,16,0
2024-05-07 21:45:00,16,0,1,30,6,0
2024-05-07 22:00:00,18,0,1,26,4,0
2024-05-07 22:15:00,14,0,1,28,3,0
2024-05-07 22:30:00,16,0,1,27,3,0
2024-05-07 22:45:00,6,0,1,20,3,0
2024-05-07 23:00:00,3,0,1,12,2,0
2024-05-07 23:15:00,2,0,1,11,2,0
2024-05-07 23:30:00,0,0,1,6,2,0
2024-05-07 23:45:00,0,0,1,2,1,0
2024-05-07 00:00:00,0,0,1,2,0,0
2024-05-08 06:00:00,3,1,2,1,2,0
2024-05-08 06:15:00,2,1,2,2,2,0
2024-05-08 06:30:00,0,1,2,2,2,0
2024-05-08 06:45:00,0,1,2,3,3,0
2024-05-08 07:00:00,2,1,2,5,4,0
2024-05-08 07:15:00,0,1,2,12,4,0
2024-05-08 07:30:00,0,1,2,16,11,0
2024-05-08 07:45:00,0,1,2,20,12,0
2024-05-08 08:00:00,2,1,2,20,14,0
2024-05-08 08:15:00,15,1,2,25,17,0
2024-05-08 08:30:00,4,1,2,14,12,0
2024-05-08 08:45:00,5,1,2,15,4,0
2024-05-08 09:00:00,6,1,2,14,4,0
2024-05-08 09:15:00,0,1,2,20,20,0
2024-05-08 09:30:00,0,1,2,13,15,0
2024-05-08 09:45:00,0,1,2,13,14,0
2024-05-08 10:00:00,0,1,2,11,8,0
2024-05-08 10:15:00,2,1,2,12,16,0
2024-05-08 10:30:00,9,1,2,11,3,0
2024-05-08 10:45:00,2,1,2,10,3,0
2024-05-08 11:00:00,2,1,2,11,3,0
2024-05-08 11:15:00,3,1,2,10,11,0
2024-05-08 11:30:00,9,1,2,13,3,0
2024-05-08 11:45:00,3,1,2,11,9,0
2024-05-08 12:00:00,0,1,2,17,10,0
2024-05-08 12:15:00,0,1,2,16,10,0
2024-05-08 12:30:00,0,1,2,16,11,0
2024-05-08 12:45:00,0,1,2,15,11,0
2024-05-08 13:00:00,6,1,2,16,12,0
2024-05-08 13:15:00,4,1,2,17,14,0
2024-05-08 13:30:00,3,1,2,16,13,0
2024-05-08 13:45:00,0,1,2,14,11,0
2024-05-08 14:00:00,0,1,2,18,11,0
2024-05-08 14:15:00,0,1,2,11,10,0
2024-05-08 14:30:00,0,1,2,12,13,0
2024-05-08 14:45:00,4,1,2,11,11,0
2024-05-08 15:00:00,2,1,2,10,6,0
2024-05-08 15:15:00,4,1,2,10,6,0
2024-05-08 15:30:00,3,1,2,10,7,0
2024-05-08 15:45:00,5,1,2,10,6,0
2024-05-08 16:00:00,0,1,2,9,6,0
2024-05-08 16:15:00,0,1,2,11,9,0
2024-05-08 16:30:00,0,1,2,8,4,0
2024-05-08 16:45:00,0,1,2,9,3,0
2024-05-08 17:00:00,4,1,2,10,9,0
2024-05-08 17:15:00,0,1,2,9,14,0
2024-05-08 17:30:00,0,1,2,11,9,0
2024-05-08 17:45:00,0,1,2,10,8,0
2024-05-08 18:00:00,0,1,2,14,4,0
2024-05-08 18:15:00,0,1,2,14,4,0
2024-05-08 18:30:00,2,1,2,15,4,0
2024-05-08 18:45:00,0,1,2,16,13,0
2024-05-08 19:00:00,0,1,2,18,18,0
2024-05-08 19:15:00,4,1,2,19,11,0
2024-05-08 19:30:00,0,1,2,20,10,0
2024-05-08 19:45:00,6,1,2,22,10,0
2024-05-08 20:00:00,20,1,2,24,8,0
2024-05-08 20:15:00,27,1,2,27,6,0
2024-05-08 20:30:00,29,1,2,34,16,0
2024-05-08 20:45:00,4,1,2,29,19,0
2024-05-08 21:00:00,6,1,2,30,13,0
2024-05-08 21:15:00,12,1,2,35,6,0
2024-05-08 21:30:00,18,1,2,35,5,0
2024-05-08 21:45:00,11,1,2,30,5,0
2024-05-08 22:00:00,14,1,2,30,5,0
2024-05-08 22:15:00,11,1,2,29,4,0
2024-05-08 22:30:00,14,1,2,22,4,0
2024-05-08 22:45:00,7,1,2,16,4,0
2024-05-08 23:00:00,3,1,2,11,4,0
2024-05-08 23:15:00,3,1,2,7,3,0
2024-05-08 23:30:00,0,1,2,3,2,0
2024-05-08 23:45:00,0,1,2,1,1,0
2024-05-08 00:00:00,0,1,2,0,1,0
2024-05-09 06:00:00,3,0,3,4,2,0
2024-05-09 06:15:00,2,0,3,3,2,0
2024-05-09 06:30:00,1,0,3,3,2,0
2024-05-09 06:45:00,0,0,3,7,2,0
2024-05-09 07:00:00,0,0,3,12,3,0
2024-05-09 07:15:00,0,0,3,12,5,0
2024-05-09 07:30:00,0,0,3,16,10,0
2024-05-09 07:45:00,0,0,3,14,11,0
2024-05-09 08:00:00,0,0,3,28,19,0
2024-05-09 08:15:00,0,0,3,22,21,0
2024-05-09 08:30:00,0,0,3,15,10,0
2024-05-09 08:45:00,3,0,3,14,6,0
2024-05-09 09:00:00,5,0,3,12,4,0
2024-05-09 09:15:00,8,0,3,11,4,0
2024-05-09 09:30:00,9,0,3,16,3,0
2024-05-09 09:45:00,12,0,3,13,5,0
2024-05-09 10:00:00,14,0,3,18,5,0
2024-05-09 10:15:00,13,0,3,15,8,0
2024-05-09 10:30:00,7,0,3,18,4,0
2024-05-09 10:45:00,9,0,3,18,4,0
2024-05-09 11:00:00,11,0,3,14,4,0
2024-05-09 11:15:00,14,0,3,15,7,0
2024-05-09 11:30:00,17,0,3,18,6,0
2024-05-09 11:45:00,10,0,3,15,3,0
2024-05-09 12:00:00,16,0,3,14,3,0
2024-05-09 12:15:00,12,0,3,12,5,0
2024-05-09 12:30:00,14,0,3,15,5,0
2024-05-09 12:45:00,12,0,3,13,8,0
2024-05-09 13:00:00,10,0,3,12,9,0
2024-05-09 13:15:00,6,0,3,10,9,0
2024-05-09 13:30:00,5,0,3,11,9,0
2024-05-09 13:45:00,9,0,3,11,9,0
2024-05-09 14:00:00,5,0,3,10,9,0
2024-05-09 14:15:00,9,0,3,10,8,0
2024-05-09 14:30:00,9,0,3,11,7,0
2024-05-09 14:45:00,8,0,3,9,7,0
2024-05-09 15:00:00,2,0,3,8,7,0
2024-05-09 15:15:00,5,0,3,9,7,0
2024-05-09 15:30:00,7,0,3,9,6,0
2024-05-09 15:45:00,5,0,3,10,7,0
2024-05-09 16:00:00,0,0,3,9,10,0
2024-05-09 16:15:00,0,0,3,8,16,0
2024-05-09 16:30:00,0,0,3,7,19,0
2024-05-09 16:45:00,9,0,3,10,13,0
2024-05-09 17:00:00,0,0,3,10,12,0
2024-05-09 17:15:00,0,0,3,8,12,0
2024-05-09 17:30:00,0,0,3,8,18,0
2024-05-09 17:45:00,0,0,3,9,14,0
2024-05-09 18:00:00,17,0,3,28,16,0
2024-05-09 18:15:00,21,0,3,26,16,0
2024-05-09 18:30:00,18,0,3,20,16,0
2024-05-09 18:45:00,16,0,3,20,13,0
2024-05-09 19:00:00,0,0,3,13,15,0
2024-05-09 19:15:00,0,0,3,13,21,0
2024-05-09 19:30:00,15,0,3,18,17,0
2024-05-09 19:45:00,12,0,3,22,14,0
2024-05-09 20:00:00,7,0,3,21,9,0
2024-05-09 20:15:00,0,0,3,30,9,0
2024-05-09 20:30:00,26,0,3,28,9,0
2024-05-09 20:45:00,8,0,3,25,13,0
2024-05-09 21:00:00,0,0,3,30,11,0
2024-05-09 21:15:00,0,0,3,32,14,0
2024-05-09 21:30:00,0,0,3,29,14,0
2024-05-09 21:45:00,4,0,3,33,9,0
2024-05-09 22:00:00,17,0,3,29,9,0
2024-05-09 22:15:00,19,0,3,25,9,0
2024-05-09 22:30:00,12,0,3,23,9,0
2024-05-09 22:45:00,11,0,3,28,4,0
2024-05-09 23:00:00,3,0,3,20,3,0
2024-05-09 23:15:00,1,0,3,7,3,0
2024-05-09 23:30:00,0,0,3,4,2,0
2024-05-09 23:45:00,0,0,3,2,1,0
2024-05-09 00:00:00,0,0,3,0,1,0
2024-05-10 06:00:00,2,0,4,3,2,0
2024-05-10 06:15:00,2,0,4,3,2,0
2024-05-10 06:30:00,1,0,4,2,4,0
2024-05-10 06:45:00,0,0,4,4,4,0
2024-05-10 07:00:00,0,0,4,6,7,0
2024-05-10 07:15:00,0,0,4,8,7,0
2024-05-10 07:30:00,0,0,4,12,18,0
2024-05-10 07:45:00,0,0,4,11,15,0
2024-05-10 08:00:00,0,0,4,12,11,0
2024-05-10 08:15:00,0,0,4,12,10,0
2024-05-10 08:30:00,0,0,4,14,13,0
2024-05-10 08:45:00,6,0,4,14,9,0
2024-05-10 09:00:00,10,0,4,15,3,0
2024-05-10 09:15:00,13,0,4,16,2,0
2024-05-10 09:30:00,18,0,4,20,3,0
2024-05-10 09:45:00,9,0,4,12,3,0
2024-05-10 10:00:00,6,0,4,10,3,0
2024-05-10 10:15:00,0,0,4,8,9,0
2024-05-10 10:30:00,0,0,4,8,10,0
2024-05-10 10:45:00,0,0,4,11,15,0
2024-05-10 11:00:00,2,0,4,10,16,0
2024-05-10 11:15:00,4,0,4,11,14,0
2024-05-10 11:30:00,1,0,4,8,21,0
2024-05-10 11:45:00,0,0,4,7,15,0
2024-05-10 12:00:00,0,0,4,12,13,0
2024-05-10 12:15:00,0,0,4,14,13,0
2024-05-10 12:30:00,6,0,4,15,11,0
2024-05-10 12:45:00,9,0,4,15,11,0
2024-05-10 13:00:00,1,0,4,16,14,0
2024-05-10 13:15:00,4,0,4,10,14,0
2024-05-10 13:30:00,6,0,4,9,11,0
2024-05-10 13:45:00,6,0,4,10,11,0
2024-05-10 14:00:00,0,0,4,8,14,0
2024-05-10 14:15:00,0,0,4,9,13,0
2024-05-10 14:30:00,0,0,4,11,13,0
2024-05-10 14:45:00,13,0,4,10,11,0
2024-05-10 15:00:00,2,0,4,8,11,0
2024-05-10 15:15:00,0,0,4,9,10,0
2024-05-10 15:30:00,0,0,4,9,12,0
2024-05-10 15:45:00,0,0,4,8,9,0
2024-05-10 16:00:00,0,0,4,8,15,0
2024-05-10 16:15:00,0,0,4,9,17,0
2024-05-10 16:30:00,0,0,4,11,15,0
2024-05-10 16:45:00,0,0,4,10,6,0
2024-05-10 17:00:00,4,0,4,11,3,0
2024-05-10 17:15:00,3,0,4,10,11,0
2024-05-10 17:30:00,9,0,4,11,3,0
2024-05-10 17:45:00,15,0,4,10,3,0
2024-05-10 18:00:00,0,0,4,9,14,0
2024-05-10 18:15:00,0,0,4,12,11,0
2024-05-10 18:30:00,18,0,4,20,6,0
2024-05-10 18:45:00,0,0,4,16,16,0
2024-05-10 19:00:00,0,0,4,16,10,0
2024-05-10 19:15:00,5,0,4,14,20,0
2024-05-10 19:30:00,20,0,4,26,5,0
2024-05-10 19:45:00,29,0,4,31,5,0
2024-05-10 20:00:00,14,0,4,32,5,0
2024-05-10 20:15:00,5,0,4,27,13,0
2024-05-10 20:30:00,0,0,4,23,18,0
2024-05-10 20:45:00,0,0,4,25,19,0
2024-05-10 21:00:00,0,0,4,33,15,0
2024-05-10 21:15:00,0,0,4,28,5,0
2024-05-10 21:30:00,7,0,4,26,5,0
2024-05-10 21:45:00,15,0,4,29,5,0
2024-05-10 22:00:00,17,0,4,25,5,0
2024-05-10 22:15:00,15,0,4,29,4,0
2024-05-10 22:30:00,12,0,4,11,4,0
2024-05-10 22:45:00,7,0,4,10,4,0
2024-05-10 23:00:00,4,0,4,10,2,0
2024-05-10 23:15:00,2,0,4,5,2,0
2024-05-10 23:30:00,2,0,4,3,2,0
2024-05-10 23:45:00,1,0,4,2,2,0
2024-05-10 00:00:00,0,0,4,0,1,0
2024-05-11 06:00:00,0,0,5,1,0,0
2024-05-11 06:15:00,0,0,5,1,1,0
2024-05-11 06:30:00,0,0,5,4,1,0
2024-05-11 06:45:00,8,0,5,2,2,0
2024-05-11 07:00:00,11,0,5,11,6,0
2024-05-11 07:15:00,7,0,5,9,9,0
2024-05-11 07:30:00,7,0,5,12,9,0
2024-05-11 07:45:00,2,0,5,6,11,0
2024-05-11 08:00:00,0,0,5,4,13,0
2024-05-11 08:15:00,0,0,5,4,13,0
2024-05-11 08:30:00,0,0,5,6,14,0
2024-05-11 08:45:00,0,0,5,6,14,0
2024-05-11 09:00:00,0,0,5,4,13,0
2024-05-11 09:15:00,0,0,5,4,13,0
2024-05-11 09:30:00,0,0,5,6,13,0
2024-05-11 09:45:00,0,0,5,8,10,0
2024-05-11 10:00:00,0,0,5,7,6,0
2024-05-11 10:15:00,4,0,5,7,6,0
2024-05-11 10:30:00,9,0,5,12,7,0
2024-05-11 10:45:00,9,0,5,18,7,0
2024-05-11 11:00:00,12,0,5,25,6,0
2024-05-11 11:15:00,7,0,5,14,6,0
2024-05-11 11:30:00,7,0,5,18,6,0
2024-05-11 11:45:00,5,0,5,11,6,0
2024-05-11 12:00:00,0,0,5,9,8,0
2024-05-11 12:15:00,0,0,5,7,8,0
2024-05-11 12:30:00,0,0,5,7,8,0
2024-05-11 12:45:00,0,0,5,5,7,0
2024-05-11 13:00:00,0,0,5,5,7,0
2024-05-11 13:15:00,4,0,5,8,7,0
2024-05-11 13:30:00,8,0,5,13,9,0
2024-05-11 13:45:00,8,0,5,13,9,0
2024-05-11 14:00:00,12,0,5,16,9,0
2024-05-11 14:15:00,17,0,5,20,7,0
2024-05-11 14:30:00,17,0,5,20,7,0
2024-05-11 14:45:00,11,0,5,17,5,0
2024-05-11 15:00:00,11,0,5,14,5,0
2024-05-11 15:15:00,11,0,5,14,4,0
2024-05-11 15:30:00,10,0,5,12,4,0
2024-05-11 15:45:00,14,0,5,19,4,0
2024-05-11 16:00:00,14,0,5,17,5,0
2024-05-11 16:15:00,0,0,5,8,5,0
2024-05-11 16:30:00,0,0,5,8,5,0
2024-05-11 16:45:00,0,0,5,6,7,0
2024-05-11 17:00:00,0,0,5,6,7,0
2024-05-11 17:15:00,3,0,5,9,7,0
2024-05-11 17:30:00,7,0,5,8,8,0
2024-05-11 17:45:00,6,0,5,6,8,0
2024-05-11 18:00:00,10,0,5,9,5,0
2024-05-11 18:15:00,11,0,5,11,7,0
2024-05-11 18:30:00,10,0,5,14,7,0
2024-05-11 18:45:00,10,0,5,13,9,0
2024-05-11 19:00:00,9,0,5,13,9,0
